Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-01T23:00+02:00;2024-08-02T00:00+02:00;2024-08-01;23:00;00:00;Totalt;233;100,0;1;1;0;3;98,71;214;16;8;3;3;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T00:00+02:00;2024-08-02T01:00+02:00;2024-08-02;00:00;01:00;1;44;100,0;1;1;0;0;100,00;42;2;2;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T00:00+02:00;2024-08-02T01:00+02:00;2024-08-02;00:00;01:00;2;48;100,0;1;1;0;3;93,75;40;5;2;1;2;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T00:00+02:00;2024-08-02T01:00+02:00;2024-08-02;00:00;01:00;Totalt i retning Haugesund S X E134;48;100,0;1;1;0;3;93,75;40;5;2;1;2;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T00:00+02:00;2024-08-02T01:00+02:00;2024-08-02;00:00;01:00;Totalt i retning Våga/Hordaland gr.;44;100,0;1;1;0;0;100,00;42;2;2;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T00:00+02:00;2024-08-02T01:00+02:00;2024-08-02;00:00;01:00;Totalt;92;100,0;1;1;0;3;96,74;82;7;4;1;2;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T01:00+02:00;2024-08-02T02:00+02:00;2024-08-02;01:00;02:00;1;24;100,0;1;1;0;0;100,00;24;0;0;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T01:00+02:00;2024-08-02T02:00+02:00;2024-08-02;01:00;02:00;2;17;100,0;1;1;0;0;100,00;17;0;0;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T01:00+02:00;2024-08-02T02:00+02:00;2024-08-02;01:00;02:00;Totalt i retning Haugesund S X E134;17;100,0;1;1;0;0;100,00;17;0;0;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T01:00+02:00;2024-08-02T02:00+02:00;2024-08-02;01:00;02:00;Totalt i retning Våga/Hordaland gr.;24;100,0;1;1;0;0;100,00;24;0;0;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T01:00+02:00;2024-08-02T02:00+02:00;2024-08-02;01:00;02:00;Totalt;41;100,0;1;1;0;0;100,00;41;0;0;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T02:00+02:00;2024-08-02T03:00+02:00;2024-08-02;02:00;03:00;1;16;100,0;1;1;0;0;100,00;11;5;2;2;0;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T02:00+02:00;2024-08-02T03:00+02:00;2024-08-02;02:00;03:00;2;15;100,0;1;1;0;0;100,00;12;3;1;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T02:00+02:00;2024-08-02T03:00+02:00;2024-08-02;02:00;03:00;Totalt i retning Haugesund S X E134;15;100,0;1;1;0;0;100,00;12;3;1;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T02:00+02:00;2024-08-02T03:00+02:00;2024-08-02;02:00;03:00;Totalt i retning Våga/Hordaland gr.;16;100,0;1;1;0;0;100,00;11;5;2;2;0;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T02:00+02:00;2024-08-02T03:00+02:00;2024-08-02;02:00;03:00;Totalt;31;100,0;1;1;0;0;100,00;23;8;3;4;0;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T03:00+02:00;2024-08-02T04:00+02:00;2024-08-02;03:00;04:00;1;13;100,0;1;1;0;0;100,00;10;3;0;0;1;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T03:00+02:00;2024-08-02T04:00+02:00;2024-08-02;03:00;04:00;2;11;100,0;1;1;0;0;100,00;10;1;0;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T03:00+02:00;2024-08-02T04:00+02:00;2024-08-02;03:00;04:00;Totalt i retning Haugesund S X E134;11;100,0;1;1;0;0;100,00;10;1;0;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T03:00+02:00;2024-08-02T04:00+02:00;2024-08-02;03:00;04:00;Totalt i retning Våga/Hordaland gr.;13;100,0;1;1;0;0;100,00;10;3;0;0;1;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T03:00+02:00;2024-08-02T04:00+02:00;2024-08-02;03:00;04:00;Totalt;24;100,0;1;1;0;0;100,00;20;4;0;1;1;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T04:00+02:00;2024-08-02T05:00+02:00;2024-08-02;04:00;05:00;1;15;100,0;1;1;0;0;100,00;11;4;3;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T04:00+02:00;2024-08-02T05:00+02:00;2024-08-02;04:00;05:00;2;16;100,0;1;1;0;0;100,00;13;3;3;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T04:00+02:00;2024-08-02T05:00+02:00;2024-08-02;04:00;05:00;Totalt i retning Haugesund S X E134;16;100,0;1;1;0;0;100,00;13;3;3;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T04:00+02:00;2024-08-02T05:00+02:00;2024-08-02;04:00;05:00;Totalt i retning Våga/Hordaland gr.;15;100,0;1;1;0;0;100,00;11;4;3;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T04:00+02:00;2024-08-02T05:00+02:00;2024-08-02;04:00;05:00;Totalt;31;100,0;1;1;0;0;100,00;24;7;6;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T05:00+02:00;2024-08-02T06:00+02:00;2024-08-02;05:00;06:00;1;43;100,0;1;1;0;1;97,67;31;11;4;2;4;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T05:00+02:00;2024-08-02T06:00+02:00;2024-08-02;05:00;06:00;2;63;100,0;1;1;0;0;100,00;60;3;2;0;1;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T05:00+02:00;2024-08-02T06:00+02:00;2024-08-02;05:00;06:00;Totalt i retning Haugesund S X E134;63;100,0;1;1;0;0;100,00;60;3;2;0;1;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T05:00+02:00;2024-08-02T06:00+02:00;2024-08-02;05:00;06:00;Totalt i retning Våga/Hordaland gr.;43;100,0;1;1;0;1;97,67;31;11;4;2;4;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T05:00+02:00;2024-08-02T06:00+02:00;2024-08-02;05:00;06:00;Totalt;106;100,0;1;1;0;1;99,06;91;14;6;2;5;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T06:00+02:00;2024-08-02T07:00+02:00;2024-08-02;06:00;07:00;1;149;100,0;1;1;0;0;100,00;125;24;14;4;1;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T06:00+02:00;2024-08-02T07:00+02:00;2024-08-02;06:00;07:00;2;284;100,0;1;1;0;2;99,30;254;28;10;9;3;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T06:00+02:00;2024-08-02T07:00+02:00;2024-08-02;06:00;07:00;Totalt i retning Haugesund S X E134;284;100,0;1;1;0;2;99,30;254;28;10;9;3;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T06:00+02:00;2024-08-02T07:00+02:00;2024-08-02;06:00;07:00;Totalt i retning Våga/Hordaland gr.;149;100,0;1;1;0;0;100,00;125;24;14;4;1;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T06:00+02:00;2024-08-02T07:00+02:00;2024-08-02;06:00;07:00;Totalt;433;100,0;1;1;0;2;99,54;379;52;24;13;4;11;11;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T07:00+02:00;2024-08-02T08:00+02:00;2024-08-02;07:00;08:00;1;296;100,0;1;1;0;3;98,99;250;43;28;7;4;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T07:00+02:00;2024-08-02T08:00+02:00;2024-08-02;07:00;08:00;2;537;100,0;1;1;0;4;99,26;488;45;20;20;3;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T07:00+02:00;2024-08-02T08:00+02:00;2024-08-02;07:00;08:00;Totalt i retning Haugesund S X E134;537;100,0;1;1;0;4;99,26;488;45;20;20;3;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T07:00+02:00;2024-08-02T08:00+02:00;2024-08-02;07:00;08:00;Totalt i retning Våga/Hordaland gr.;296;100,0;1;1;0;3;98,99;250;43;28;7;4;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T07:00+02:00;2024-08-02T08:00+02:00;2024-08-02;07:00;08:00;Totalt;833;100,0;1;1;0;7;99,16;738;88;48;27;7;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T08:00+02:00;2024-08-02T09:00+02:00;2024-08-02;08:00;09:00;1;279;100,0;1;1;0;5;98,21;227;47;24;14;5;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T08:00+02:00;2024-08-02T09:00+02:00;2024-08-02;08:00;09:00;2;425;100,0;1;1;0;4;99,06;366;55;23;23;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T08:00+02:00;2024-08-02T09:00+02:00;2024-08-02;08:00;09:00;Totalt i retning Haugesund S X E134;424;100,0;1;1;0;3;99,29;366;55;23;23;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T08:00+02:00;2024-08-02T09:00+02:00;2024-08-02;08:00;09:00;Totalt i retning Våga/Hordaland gr.;280;100,0;1;1;0;6;97,86;227;47;24;14;5;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T08:00+02:00;2024-08-02T09:00+02:00;2024-08-02;08:00;09:00;Totalt;704;100,0;1;1;0;9;98,72;593;102;47;37;9;9;9;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T09:00+02:00;2024-08-02T10:00+02:00;2024-08-02;09:00;10:00;1;309;100,0;1;1;0;6;98,06;238;65;29;24;7;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T09:00+02:00;2024-08-02T10:00+02:00;2024-08-02;09:00;10:00;2;464;100,0;1;1;0;7;98,49;390;67;38;22;4;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T09:00+02:00;2024-08-02T10:00+02:00;2024-08-02;09:00;10:00;Totalt i retning Haugesund S X E134;465;100,0;1;1;0;8;98,28;390;67;38;22;4;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T09:00+02:00;2024-08-02T10:00+02:00;2024-08-02;09:00;10:00;Totalt i retning Våga/Hordaland gr.;308;100,0;1;1;0;5;98,38;238;65;29;24;7;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T09:00+02:00;2024-08-02T10:00+02:00;2024-08-02;09:00;10:00;Totalt;773;100,0;1;1;0;13;98,32;628;132;67;46;11;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T10:00+02:00;2024-08-02T11:00+02:00;2024-08-02;10:00;11:00;1;438;100,0;1;1;0;2;99,54;361;75;38;26;7;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T10:00+02:00;2024-08-02T11:00+02:00;2024-08-02;10:00;11:00;2;512;100,0;1;1;0;3;99,41;425;84;40;31;9;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T10:00+02:00;2024-08-02T11:00+02:00;2024-08-02;10:00;11:00;Totalt i retning Haugesund S X E134;512;100,0;1;1;0;3;99,41;425;84;40;31;9;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T10:00+02:00;2024-08-02T11:00+02:00;2024-08-02;10:00;11:00;Totalt i retning Våga/Hordaland gr.;438;100,0;1;1;0;2;99,54;361;75;38;26;7;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T10:00+02:00;2024-08-02T11:00+02:00;2024-08-02;10:00;11:00;Totalt;950;100,0;1;1;0;5;99,47;786;159;78;57;16;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T11:00+02:00;2024-08-02T12:00+02:00;2024-08-02;11:00;12:00;1;476;100,0;1;1;0;5;98,95;405;66;23;34;5;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T11:00+02:00;2024-08-02T12:00+02:00;2024-08-02;11:00;12:00;2;637;100,0;1;1;0;1;99,84;543;93;45;37;6;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T11:00+02:00;2024-08-02T12:00+02:00;2024-08-02;11:00;12:00;Totalt i retning Haugesund S X E134;637;100,0;1;1;0;1;99,84;543;93;45;37;6;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T11:00+02:00;2024-08-02T12:00+02:00;2024-08-02;11:00;12:00;Totalt i retning Våga/Hordaland gr.;476;100,0;1;1;0;5;98,95;405;66;23;34;5;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T11:00+02:00;2024-08-02T12:00+02:00;2024-08-02;11:00;12:00;Totalt;1113;100,0;1;1;0;6;99,46;948;159;68;71;11;9;9;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T12:00+02:00;2024-08-02T13:00+02:00;2024-08-02;12:00;13:00;1;588;100,0;1;1;0;4;99,32;508;76;36;33;3;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T12:00+02:00;2024-08-02T13:00+02:00;2024-08-02;12:00;13:00;2;619;100,0;1;1;0;10;98,38;538;71;32;31;3;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T12:00+02:00;2024-08-02T13:00+02:00;2024-08-02;12:00;13:00;Totalt i retning Haugesund S X E134;619;100,0;1;1;0;10;98,38;538;71;32;31;3;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T12:00+02:00;2024-08-02T13:00+02:00;2024-08-02;12:00;13:00;Totalt i retning Våga/Hordaland gr.;588;100,0;1;1;0;4;99,32;508;76;36;33;3;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T12:00+02:00;2024-08-02T13:00+02:00;2024-08-02;12:00;13:00;Totalt;1207;100,0;1;1;0;14;98,84;1046;147;68;64;6;9;9;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T13:00+02:00;2024-08-02T14:00+02:00;2024-08-02;13:00;14:00;1;632;100,0;1;1;0;7;98,89;548;77;32;36;4;5;4;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T13:00+02:00;2024-08-02T14:00+02:00;2024-08-02;13:00;14:00;2;611;100,0;1;1;0;13;97,87;539;59;27;26;2;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T13:00+02:00;2024-08-02T14:00+02:00;2024-08-02;13:00;14:00;Totalt i retning Haugesund S X E134;611;100,0;1;1;0;13;97,87;539;59;27;26;2;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T13:00+02:00;2024-08-02T14:00+02:00;2024-08-02;13:00;14:00;Totalt i retning Våga/Hordaland gr.;632;100,0;1;1;0;7;98,89;548;77;32;36;4;5;4;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T13:00+02:00;2024-08-02T14:00+02:00;2024-08-02;13:00;14:00;Totalt;1243;100,0;1;1;0;20;98,39;1087;136;59;62;6;9;8;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T14:00+02:00;2024-08-02T15:00+02:00;2024-08-02;14:00;15:00;1;825;100,0;1;1;0;14;98,30;717;94;58;25;2;9;9;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T14:00+02:00;2024-08-02T15:00+02:00;2024-08-02;14:00;15:00;2;747;100,0;1;1;0;8;98,93;637;102;54;38;4;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T14:00+02:00;2024-08-02T15:00+02:00;2024-08-02;14:00;15:00;Totalt i retning Haugesund S X E134;747;100,0;1;1;0;8;98,93;637;102;54;38;4;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T14:00+02:00;2024-08-02T15:00+02:00;2024-08-02;14:00;15:00;Totalt i retning Våga/Hordaland gr.;825;100,0;1;1;0;14;98,30;717;94;58;25;2;9;9;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T14:00+02:00;2024-08-02T15:00+02:00;2024-08-02;14:00;15:00;Totalt;1572;100,0;1;1;0;22;98,60;1354;196;112;63;6;15;15;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T15:00+02:00;2024-08-02T16:00+02:00;2024-08-02;15:00;16:00;1;1009;100,0;1;1;0;9;99,11;899;101;49;30;8;14;14;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T15:00+02:00;2024-08-02T16:00+02:00;2024-08-02;15:00;16:00;2;852;100,0;1;1;0;12;98,59;703;137;50;51;18;18;16;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T15:00+02:00;2024-08-02T16:00+02:00;2024-08-02;15:00;16:00;Totalt i retning Haugesund S X E134;853;100,0;1;1;0;12;98,59;704;137;50;51;18;18;16;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T15:00+02:00;2024-08-02T16:00+02:00;2024-08-02;15:00;16:00;Totalt i retning Våga/Hordaland gr.;1008;100,0;1;1;0;9;99,11;898;101;49;30;8;14;14;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T15:00+02:00;2024-08-02T16:00+02:00;2024-08-02;15:00;16:00;Totalt;1861;100,0;1;1;0;21;98,87;1602;238;99;81;26;32;30;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T16:00+02:00;2024-08-02T17:00+02:00;2024-08-02;16:00;17:00;1;938;100,0;1;1;0;15;98,40;828;95;42;31;15;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T16:00+02:00;2024-08-02T17:00+02:00;2024-08-02;16:00;17:00;2;885;100,0;1;1;0;20;97,74;734;131;55;39;14;23;23;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T16:00+02:00;2024-08-02T17:00+02:00;2024-08-02;16:00;17:00;Totalt i retning Haugesund S X E134;881;100,0;1;1;0;17;98,07;733;131;55;39;14;23;23;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T16:00+02:00;2024-08-02T17:00+02:00;2024-08-02;16:00;17:00;Totalt i retning Våga/Hordaland gr.;942;100,0;1;1;0;18;98,09;829;95;42;31;15;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T16:00+02:00;2024-08-02T17:00+02:00;2024-08-02;16:00;17:00;Totalt;1823;100,0;1;1;0;35;98,08;1562;226;97;70;29;30;30;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T17:00+02:00;2024-08-02T18:00+02:00;2024-08-02;17:00;18:00;1;775;100,0;1;1;0;13;98,32;690;72;22;22;9;19;18;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T17:00+02:00;2024-08-02T18:00+02:00;2024-08-02;17:00;18:00;2;830;100,0;1;1;0;15;98,19;701;114;43;43;15;13;13;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T17:00+02:00;2024-08-02T18:00+02:00;2024-08-02;17:00;18:00;Totalt i retning Haugesund S X E134;827;100,0;1;1;0;15;98,19;699;113;42;43;15;13;13;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T17:00+02:00;2024-08-02T18:00+02:00;2024-08-02;17:00;18:00;Totalt i retning Våga/Hordaland gr.;778;100,0;1;1;0;13;98,33;692;73;23;22;9;19;18;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T17:00+02:00;2024-08-02T18:00+02:00;2024-08-02;17:00;18:00;Totalt;1605;100,0;1;1;0;28;98,26;1391;186;65;65;24;32;31;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T18:00+02:00;2024-08-02T19:00+02:00;2024-08-02;18:00;19:00;1;745;100,0;1;1;0;7;99,06;658;80;32;29;7;12;11;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T18:00+02:00;2024-08-02T19:00+02:00;2024-08-02;18:00;19:00;2;750;100,0;1;1;0;19;97,47;658;73;25;25;10;13;13;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T18:00+02:00;2024-08-02T19:00+02:00;2024-08-02;18:00;19:00;Totalt i retning Haugesund S X E134;747;100,0;1;1;0;17;97,72;657;73;25;25;10;13;13;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T18:00+02:00;2024-08-02T19:00+02:00;2024-08-02;18:00;19:00;Totalt i retning Våga/Hordaland gr.;748;100,0;1;1;0;9;98,80;659;80;32;29;7;12;11;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T18:00+02:00;2024-08-02T19:00+02:00;2024-08-02;18:00;19:00;Totalt;1495;100,0;1;1;0;26;98,26;1316;153;57;54;17;25;24;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T19:00+02:00;2024-08-02T20:00+02:00;2024-08-02;19:00;20:00;1;570;100,0;1;1;0;12;97,89;486;72;30;23;7;12;11;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T19:00+02:00;2024-08-02T20:00+02:00;2024-08-02;19:00;20:00;2;668;100,0;1;1;0;15;97,75;589;64;19;25;8;12;12;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T19:00+02:00;2024-08-02T20:00+02:00;2024-08-02;19:00;20:00;Totalt i retning Haugesund S X E134;668;100,0;1;1;0;15;97,75;589;64;19;25;8;12;12;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T19:00+02:00;2024-08-02T20:00+02:00;2024-08-02;19:00;20:00;Totalt i retning Våga/Hordaland gr.;570;100,0;1;1;0;12;97,89;486;72;30;23;7;12;11;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T19:00+02:00;2024-08-02T20:00+02:00;2024-08-02;19:00;20:00;Totalt;1238;100,0;1;1;0;27;97,82;1075;136;49;48;15;24;23;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T20:00+02:00;2024-08-02T21:00+02:00;2024-08-02;20:00;21:00;1;486;100,0;1;1;0;14;97,12;428;44;25;8;4;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T20:00+02:00;2024-08-02T21:00+02:00;2024-08-02;20:00;21:00;2;543;100,0;1;1;0;11;97,97;480;52;22;18;5;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T20:00+02:00;2024-08-02T21:00+02:00;2024-08-02;20:00;21:00;Totalt i retning Haugesund S X E134;542;100,0;1;1;0;11;97,97;479;52;22;18;5;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T20:00+02:00;2024-08-02T21:00+02:00;2024-08-02;20:00;21:00;Totalt i retning Våga/Hordaland gr.;487;100,0;1;1;0;14;97,13;429;44;25;8;4;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T20:00+02:00;2024-08-02T21:00+02:00;2024-08-02;20:00;21:00;Totalt;1029;100,0;1;1;0;25;97,57;908;96;47;26;9;14;14;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T21:00+02:00;2024-08-02T22:00+02:00;2024-08-02;21:00;22:00;1;295;100,0;1;1;0;5;98,31;266;24;14;4;2;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T21:00+02:00;2024-08-02T22:00+02:00;2024-08-02;21:00;22:00;2;408;100,0;1;1;0;10;97,55;366;32;12;13;1;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T21:00+02:00;2024-08-02T22:00+02:00;2024-08-02;21:00;22:00;Totalt i retning Haugesund S X E134;408;100,0;1;1;0;10;97,55;366;32;12;13;1;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T21:00+02:00;2024-08-02T22:00+02:00;2024-08-02;21:00;22:00;Totalt i retning Våga/Hordaland gr.;295;100,0;1;1;0;5;98,31;266;24;14;4;2;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T21:00+02:00;2024-08-02T22:00+02:00;2024-08-02;21:00;22:00;Totalt;703;100,0;1;1;0;15;97,87;632;56;26;17;3;10;10;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T22:00+02:00;2024-08-02T23:00+02:00;2024-08-02;22:00;23:00;1;214;100,0;1;1;0;1;99,53;198;15;9;4;2;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T22:00+02:00;2024-08-02T23:00+02:00;2024-08-02;22:00;23:00;2;298;100,0;1;1;0;5;98,32;276;17;9;5;3;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T22:00+02:00;2024-08-02T23:00+02:00;2024-08-02;22:00;23:00;Totalt i retning Haugesund S X E134;298;100,0;1;1;0;5;98,32;276;17;9;5;3;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T22:00+02:00;2024-08-02T23:00+02:00;2024-08-02;22:00;23:00;Totalt i retning Våga/Hordaland gr.;214;100,0;1;1;0;1;99,53;198;15;9;4;2;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T22:00+02:00;2024-08-02T23:00+02:00;2024-08-02;22:00;23:00;Totalt;512;100,0;1;1;0;6;98,83;474;32;18;9;5;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T23:00+02:00;2024-08-03T00:00+02:00;2024-08-02;23:00;00:00;1;170;100,0;1;1;0;2;98,82;161;7;3;0;1;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T23:00+02:00;2024-08-03T00:00+02:00;2024-08-02;23:00;00:00;2;141;100,0;1;1;0;0;100,00;136;5;2;1;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-02T23:00+02:00;2024-08-03T00:00+02:00;2024-08-02;23:00;00:00;Totalt i retning Haugesund S X E134;141;100,0;1;1;0;0;100,00;136;5;2;1;1;1;1;0
